,Rango,ciudad,areas,cuartos,baño,area de parqueo,monto de renta,seguro,Total
3568,3568,1,125,3,2,2,2100,27,3949
3569,3569,1,54,1,1,1,3850,49,5398
3570,3570,1,300,5,5,3,4700,71,5105
3571,3571,1,280,3,5,3,8000,121,8121
3572,3572,1,45,2,2,0,1650,25,1759
3573,3573,0,60,3,1,1,1800,23,2473
3574,3574,1,100,2,2,1,7100,90,8690
3575,3575,1,40,1,1,1,2600,33,3358
3576,3576,1,160,3,2,1,2300,30,3539
3577,3577,1,41,2,1,0,1478,19,1797
3578,3578,1,350,5,3,6,6070,92,7246
3579,3579,1,300,3,3,3,3500,53,3803
3580,3580,1,89,2,2,2,4500,58,6432
3581,3581,1,325,4,5,7,13000,196,14020
3582,3582,1,170,2,2,5,5500,83,6183
3583,3583,1,520,4,6,4,15000,226,17480
3584,3584,1,480,4,6,5,15000,191,24910
3585,3585,1,45,1,1,1,2500,32,3097
3586,3586,1,89,3,1,1,2000,26,3364
3587,3587,1,108,3,2,2,2900,37,4039
3588,3588,0,48,2,1,0,1000,13,1342
3589,3589,1,160,3,2,2,1900,25,3622
3590,3590,1,160,2,3,3,7500,113,8030
3591,3591,1,100,4,3,2,2500,32,3928
3592,3592,1,75,3,2,1,2900,37,3466
3593,3593,1,215,4,4,3,3400,44,8328
3594,3594,1,125,3,4,1,4900,63,6063
3595,3595,1,94,3,2,3,2200,28,3398
3596,3596,1,60,2,1,1,2750,35,3635
3597,3597,1,66,2,1,1,3800,27,4611
3598,3598,1,300,4,5,4,5000,76,5614
3599,3599,1,102,3,3,2,5702,73,7417
3600,3600,1,462,7,2,3,8600,130,9564
3601,3601,0,51,2,1,2,1850,24,2387
3602,3602,1,120,3,3,2,3500,53,3675
3603,3603,1,35,1,1,1,2800,36,4441
3604,3604,1,229,4,2,3,5500,70,7079
3605,3605,1,530,4,5,6,15000,226,15230
3606,3606,0,74,3,1,1,1000,13,1417
3607,3607,1,96,2,1,1,4300,55,5553
3608,3608,1,181,4,5,3,2600,33,5312
3609,3609,1,38,1,1,1,1942,9,2402
3610,3610,1,260,2,3,4,5500,83,5725
3611,3611,1,126,3,2,0,2210,28,2513
3612,3612,1,98,1,2,2,8400,107,10840
3613,3613,1,220,4,3,3,5500,70,8742
3614,3614,1,164,3,2,2,8500,108,12400
3615,3615,1,50,1,1,1,4230,54,5010
3616,3616,0,55,2,1,1,900,12,1325
3617,3617,0,300,4,4,3,6000,77,8794
3618,3618,1,40,1,1,1,1300,17,1347
3619,3619,1,68,2,1,1,1306,17,1707
3620,3620,1,220,2,2,3,10500,158,11410
3621,3621,1,270,2,3,4,3270,50,3489
3622,3622,1,255,3,4,4,5000,64,6839
3623,3623,1,49,1,1,1,2300,30,3210
3624,3624,1,300,3,3,5,5000,76,5660
3625,3625,1,300,4,5,2,7800,99,12110
3626,3626,1,38,2,1,0,3200,41,3868
3627,3627,1,150,3,3,3,6000,77,9101
3628,3628,0,200,3,2,3,2550,39,3489
3629,3629,1,427,4,6,4,10000,127,14920
3630,3630,1,75,3,1,1,1900,25,2780
3631,3631,1,150,3,3,2,3300,50,3485
3632,3632,1,300,3,1,2,4500,68,4860
3633,3633,1,220,3,2,1,5000,76,5576
3634,3634,1,213,3,5,5,6200,79,10080
3635,3635,1,320,4,6,4,15000,191,20770
3636,3636,1,84,3,2,1,2175,28,3129
3637,3637,1,75,2,1,0,2500,32,3076
3638,3638,1,57,2,1,0,1700,22,2040
3639,3639,1,16,1,1,0,850,11,870
3640,3640,0,72,2,2,1,850,11,1350
3641,3641,1,140,3,4,2,12000,153,14520
3642,3642,0,80,2,2,1,2000,26,2920
3643,3643,1,170,3,3,3,3000,39,6504
3644,3644,1,67,3,1,1,1550,20,2306
3645,3645,1,79,2,1,0,2100,27,2345
3646,3646,1,170,3,3,3,3500,53,3762
3647,3647,1,120,3,2,1,3200,41,4211
3648,3648,0,206,3,2,3,3910,50,6277
3649,3649,1,249,3,3,1,8500,108,11280
3650,3650,1,120,4,4,2,9500,121,12240
3651,3651,0,260,3,4,4,2800,43,3872
3652,3652,0,120,2,1,0,1100,14,2039
3653,3653,1,400,4,6,4,15000,226,17100
3654,3654,1,165,3,1,3,3400,52,3836
3655,3655,1,55,2,1,1,1800,23,2384
3656,3656,1,75,3,2,2,2236,29,3129
3657,3657,0,402,4,5,2,7500,113,8126
3658,3658,0,58,2,1,1,1200,16,1573
3659,3659,1,50,1,1,0,1220,19,1239
3660,3660,1,60,4,4,1,2120,27,2947
3661,3661,1,280,4,5,4,12000,153,16670
3662,3662,1,214,4,4,3,6520,83,10430
3663,3663,1,110,3,1,0,2000,31,2031
3664,3664,1,35,1,2,1,3081,9,3920
3665,3665,1,320,3,3,8,5500,83,6155
3666,3666,1,50,1,1,0,750,10,835
3667,3667,1,128,3,3,0,12000,153,15150
3668,3668,1,70,2,1,1,1100,14,1428
3669,3669,1,277,3,2,1,7800,99,10830
3670,3670,1,200,4,4,3,5000,64,9075
3671,3671,1,70,2,2,1,1000,13,1431
3672,3672,1,50,1,1,1,1900,25,2380
3673,3673,1,130,3,3,2,4000,51,5483
3674,3674,1,600,6,5,5,12000,181,15520
3675,3675,1,135,3,3,0,3810,49,5426
3676,3676,1,27,1,1,0,3500,45,4951
3677,3677,1,197,3,1,2,2100,32,2422
3678,3678,1,400,10,5,8,10900,164,12480
3679,3679,0,92,3,2,3,2525,32,3309
3680,3680,1,119,3,3,1,3750,48,4723
3681,3681,1,16,1,1,0,899,12,1326
3682,3682,1,45,2,1,1,2010,26,2489
3683,3683,1,57,2,1,1,2450,32,3095
3684,3684,1,22,1,1,0,1600,21,2044
3685,3685,1,116,3,2,2,3800,49,6251
3686,3686,1,33,1,1,0,1650,21,2021
3687,3687,0,250,4,4,0,3825,58,5002
3688,3688,1,128,2,3,2,7500,96,9430
3689,3689,1,58,2,2,0,1250,16,2313
3690,3690,1,105,3,2,2,2583,33,3653
3691,3691,1,41,1,1,1,2800,36,3503
3692,3692,1,90,3,1,1,3000,39,4089
3693,3693,1,100,3,3,2,2300,30,3993
3694,3694,1,890,5,6,8,11000,166,20670
3695,3695,1,180,3,4,3,9000,115,13040
3696,3696,1,136,3,3,2,9900,126,12040
3697,3697,1,175,1,3,2,4142,53,5095
3698,3698,0,100,3,2,2,1200,16,2181
3699,3699,1,65,2,2,1,1550,20,2228
3700,3700,1,50,2,1,0,1000,13,2058
3701,3701,1,105,3,3,1,2150,28,3158
3702,3702,1,108,3,3,2,4800,61,7054
3703,3703,1,55,1,1,0,730,10,890
3704,3704,1,46,2,1,1,1418,6,1924
3705,3705,1,71,3,4,0,4000,61,4061
3706,3706,1,93,3,2,2,2600,33,3913
3707,3707,1,60,2,2,1,6000,77,7957
3708,3708,1,250,3,2,5,4500,68,5568
3709,3709,1,150,3,3,2,2000,26,4710
3710,3710,1,90,2,1,1,3000,39,4089
3711,3711,1,140,3,3,3,8000,102,11100
3712,3712,0,68,2,1,0,1650,25,1689
3713,3713,1,530,4,5,6,5950,90,7240
3714,3714,1,141,4,3,2,4325,55,6422
3715,3715,1,44,2,1,0,1200,16,1736
3716,3716,1,50,2,1,1,1439,19,1978
3717,3717,1,216,3,5,0,15000,191,19890
3718,3718,1,60,2,2,1,2514,32,3408
3719,3719,1,20,1,1,0,1200,19,1264
3720,3720,1,250,3,4,0,10000,127,13790
3721,3721,0,92,3,2,2,3200,41,4100
3722,3722,1,90,2,1,1,2250,34,2284
3723,3723,1,60,2,2,2,3570,46,6240
3724,3724,1,32,1,1,0,1290,17,1366
3725,3725,1,50,1,1,1,2592,24,2616
3726,3726,1,250,4,5,4,12000,153,18020
3727,3727,1,350,4,5,4,15000,191,20190
3728,3728,0,73,3,2,2,1500,20,2536
3729,3729,1,74,3,2,1,1980,26,2524
3730,3730,0,200,3,2,3,2000,31,2184
3731,3731,1,230,2,3,1,12000,153,15600
3732,3732,1,200,3,2,5,7000,106,8069
3733,3733,1,40,2,1,0,1644,21,1965
3734,3734,1,71,2,1,1,2559,32,3376
3735,3735,0,200,3,3,2,2210,34,3078
3736,3736,1,60,2,1,0,1700,26,1971
3737,3737,1,170,6,5,1,3468,53,3521
3738,3738,1,298,4,6,5,8450,128,9328
3739,3739,1,75,3,2,1,1900,25,2700
3740,3740,1,480,4,6,5,15000,226,16800
3741,3741,1,142,3,4,2,4500,58,6033
3742,3742,1,77,3,1,2,3400,44,4535
3743,3743,1,15,1,1,0,1550,20,1570
3744,3744,1,350,3,4,3,8000,102,11780
3745,3745,1,35,1,1,0,1100,17,1201
3746,3746,1,350,7,4,2,8000,121,9371
3747,3747,1,60,2,2,2,2200,28,3123
3748,3748,1,125,3,2,1,4655,59,5914
3749,3749,1,68,2,2,2,3419,44,4729
3750,3750,1,280,3,4,2,7000,106,7690
3751,3751,1,390,4,4,5,8600,109,21130
3752,3752,1,198,5,5,2,3801,49,5904
3753,3753,1,330,6,4,3,13000,196,14350
3754,3754,1,430,4,3,4,8500,128,10060
3755,3755,1,79,3,2,2,2600,33,4147
3756,3756,1,100,1,1,0,950,15,965
3757,3757,1,130,2,1,0,4450,67,5101
3758,3758,1,130,3,2,0,4800,61,5626
3759,3759,1,80,2,2,1,2600,40,3057
3760,3760,1,45,2,1,0,1450,22,1585
3761,3761,0,45,1,1,1,880,12,1583
3762,3762,1,180,4,4,2,5500,70,7977
3763,3763,0,84,3,1,1,1200,16,2313
3764,3764,1,225,4,5,4,9000,115,12310
3765,3765,1,230,4,3,4,6000,77,9039
3766,3766,0,350,2,2,2,4300,65,4515
3767,3767,1,45,1,1,0,1200,19,1219
3768,3768,1,208,4,4,3,8000,102,12630
3769,3769,1,48,2,1,1,2050,26,2585
3770,3770,1,360,4,5,2,15000,191,18960
3771,3771,0,74,3,2,1,1000,13,1427
3772,3772,1,37,1,1,1,3700,47,4336
3773,3773,1,260,5,5,4,8000,102,14720
3774,3774,1,60,2,1,0,1445,19,1664
3775,3775,1,50,2,1,0,2000,26,2122
3776,3776,1,220,3,4,4,7000,89,11590
3777,3777,1,375,4,4,3,6400,97,6572
3778,3778,1,55,2,1,1,2100,27,2819
3779,3779,1,35,1,1,0,1305,17,1572
3780,3780,1,80,1,1,0,2000,26,2226
3781,3781,1,700,5,8,3,12000,181,13180
3782,3782,0,80,3,1,0,1000,13,1543
3783,3783,1,300,3,3,2,7650,97,10850
3784,3784,0,420,5,3,3,4000,61,4203
3785,3785,1,190,3,4,4,11000,140,16320
3786,3786,1,300,4,5,4,7000,89,12810
3787,3787,0,50,1,1,0,1080,14,1559
3788,3788,1,45,1,1,0,1100,17,1117
3789,3789,1,64,2,1,1,1817,24,2517
3790,3790,1,140,3,4,3,9500,121,11650
3791,3791,1,89,2,3,1,5700,73,6337
3792,3792,1,50,2,2,1,2175,33,2642
3793,3793,1,200,3,2,3,3950,60,4810
3794,3794,1,80,2,1,0,1863,8,2288
3795,3795,1,400,4,3,2,8000,121,9538
3796,3796,1,53,2,2,1,2350,30,2830
3797,3797,0,63,2,1,1,1750,23,2215
3798,3798,1,200,2,3,1,13000,165,16090
3799,3799,1,50,2,1,1,1357,6,1828
3800,3800,1,260,4,4,3,15000,191,20760
3801,3801,0,78,2,1,1,1468,19,2198
3802,3802,1,368,4,5,4,5000,64,11940
3803,3803,1,32,1,1,1,1700,22,3847
3804,3804,1,83,3,2,2,7521,96,8726
3805,3805,1,140,3,3,2,3800,58,4058
3806,3806,1,155,4,5,3,6000,77,8552
3807,3807,1,102,2,1,0,2000,26,2673
3808,3808,0,120,3,3,3,2700,35,3602
3809,3809,1,103,3,2,1,4200,64,4514
3810,3810,0,230,3,3,3,4500,58,8292
3811,3811,1,340,4,3,8,13000,196,14360
3812,3812,0,480,3,6,4,5400,82,6766
3813,3813,1,400,5,5,5,6400,97,8997
3814,3814,0,58,2,1,1,950,13,1263
3815,3815,1,92,2,1,1,6000,77,8237
3816,3816,0,151,2,2,1,2000,26,3188
3817,3817,1,42,1,1,1,2800,36,3788
3818,3818,1,170,3,2,2,4200,64,4573
3819,3819,1,180,4,3,2,9000,115,11460
3820,3820,1,23,1,1,0,2100,27,2568
3821,3821,1,285,4,4,4,15000,191,19260
3822,3822,1,277,3,3,0,8500,108,11490
3823,3823,1,214,3,2,5,14000,178,20870
3824,3824,1,230,3,4,1,6750,86,9920
3825,3825,1,200,4,4,2,7000,89,11640
3826,3826,1,20,1,1,0,2460,37,2797
3827,3827,1,28,1,1,0,1750,23,1773
3828,3828,1,90,2,2,0,1750,27,1777
3829,3829,1,112,3,2,3,2500,32,4115
3830,3830,1,224,4,5,2,3800,58,4589
3831,3831,1,214,4,6,4,11000,140,13920
3832,3832,1,42,1,1,0,2456,9,3414
3833,3833,1,80,2,1,0,1400,22,1522
3834,3834,1,160,3,3,2,2500,38,2730
3835,3835,1,34,1,1,0,4600,59,5024
3836,3836,0,189,3,3,3,9800,125,11430
3837,3837,1,30,1,1,0,3200,41,3591
3838,3838,1,311,4,5,6,14000,178,22720
3839,3839,1,92,3,1,0,1700,22,1885
3840,3840,1,48,2,1,1,1550,20,1952
3841,3841,1,192,3,1,0,1600,25,1750
3842,3842,0,145,4,3,2,5700,73,7865
3843,3843,1,33,1,1,1,3500,45,5045
3844,3844,1,16,1,1,0,850,11,920
3845,3845,1,80,2,2,1,3452,44,4786
3846,3846,0,60,2,1,1,450,6,1009
3847,3847,1,79,3,2,2,2200,28,3369
3848,3848,1,193,2,4,4,13000,165,16440
3849,3849,1,300,3,3,5,5400,82,6316
3850,3850,1,90,3,1,1,3000,39,4089
3851,3851,1,55,2,2,1,1200,16,1355
3852,3852,1,130,4,4,3,3000,39,4658
3853,3853,0,67,3,1,1,900,12,1303
3854,3854,0,70,1,2,1,2500,32,4032
3855,3855,1,105,3,3,2,2720,35,4552
3856,3856,1,400,3,5,5,12500,188,12690
3857,3857,1,44,1,1,0,2800,36,3606
3858,3858,1,50,1,1,1,7800,99,9694
3859,3859,1,70,1,1,0,1200,19,1253
3860,3860,1,174,3,1,2,3600,55,3939
3861,3861,1,84,3,2,2,2200,28,2839
3862,3862,1,100,2,1,1,4000,51,5344
3863,3863,1,250,4,3,3,4350,66,4666
3864,3864,1,48,1,1,1,2300,30,3330
3865,3865,1,64,2,1,1,1727,22,2425
3866,3866,1,104,3,3,2,4000,51,5801
3867,3867,1,347,4,5,4,12000,153,17150
3868,3868,1,66,2,2,1,1868,24,3117
3869,3869,1,100,2,3,2,12960,165,13130
3870,3870,1,67,2,2,1,1970,25,2930
3871,3871,1,120,3,3,2,2900,44,3319
3872,3872,0,45,1,1,0,700,3,993
3873,3873,1,40,1,1,0,860,13,932
3874,3874,1,127,3,4,2,3500,45,5022
3875,3875,0,54,2,1,1,1099,14,1422
3876,3876,0,78,3,2,2,2150,28,2970
3877,3877,1,524,4,5,3,11050,167,12380
3878,3878,1,25,1,1,0,1750,23,1773
3879,3879,1,150,3,3,1,13000,165,15170
3880,3880,1,163,3,4,3,3000,39,6761
3881,3881,0,380,3,3,5,6500,98,8311
3882,3882,1,55,1,2,0,1400,18,1418
3883,3883,1,162,2,2,1,5000,64,6484
3884,3884,0,53,2,1,1,510,7,843
3885,3885,1,330,4,2,5,1870,29,2299
3886,3886,1,33,1,1,1,3700,47,4469
3887,3887,1,80,4,2,1,2700,41,2741
3888,3888,1,400,3,4,5,9500,143,11520
3889,3889,1,116,3,4,2,8000,102,9722
3890,3890,1,140,3,4,3,4000,51,5640
3891,3891,1,210,4,4,3,4700,71,5146
3892,3892,1,52,2,1,0,1340,17,1357
3893,3893,1,25,1,1,1,3070,39,5258
3894,3894,1,450,8,5,5,8000,121,9121
3895,3895,1,44,1,1,0,1450,19,1879
3896,3896,1,50,1,1,0,700,11,756
3897,3897,1,56,2,2,1,3100,40,4030
3898,3898,0,119,2,2,0,5150,66,6701
3899,3899,1,100,3,2,2,3500,45,4651
3900,3900,0,200,3,5,4,5500,83,6365
3901,3901,1,102,3,2,1,3315,42,4382
3902,3902,1,65,2,2,2,5000,64,6174
3903,3903,1,213,4,5,4,9900,126,15010
3904,3904,1,210,3,5,5,8000,102,11250
3905,3905,1,74,2,2,2,3300,42,4482
3906,3906,1,178,4,5,4,9800,125,11520
3907,3907,1,90,2,1,1,3000,39,4089
3908,3908,1,200,3,3,2,12000,153,15490
3909,3909,0,70,3,1,1,1450,19,1981
3910,3910,0,53,2,2,1,1900,25,2422
3911,3911,0,68,3,1,1,1100,14,1719
3912,3912,1,60,2,1,1,2800,36,3594
3913,3913,1,62,2,1,1,1250,16,1926
3914,3914,0,37,1,1,1,555,8,1041
3915,3915,0,50,1,1,1,1300,17,2236
3916,3916,1,45,1,1,2,1700,22,2587
3917,3917,1,50,2,2,1,3700,47,4729
3918,3918,1,76,3,1,2,2340,30,3540
3919,3919,1,71,2,2,1,1830,24,2257
3920,3920,1,270,4,5,2,5500,70,10990
3921,3921,1,90,2,2,2,12200,155,14310
3922,3922,1,93,3,2,2,3400,44,4653
3923,3923,1,140,3,4,2,2800,36,4753
3924,3924,1,75,1,1,1,1500,20,2320
3925,3925,1,62,2,2,1,2650,34,3944
3926,3926,1,65,3,2,1,2039,26,2926
3927,3927,1,93,3,3,2,3750,48,5387
3928,3928,1,50,1,1,0,1093,17,1110
3929,3929,0,63,2,1,1,1750,23,2215
3930,3930,1,350,4,5,5,15000,191,19990
3931,3931,1,447,5,4,6,15000,226,15230
3932,3932,1,194,4,3,2,2999,38,6280
3933,3933,1,200,4,2,4,5800,88,7031
3934,3934,1,54,2,2,2,2735,11,3546
3935,3935,1,180,2,1,4,7000,106,7940
3936,3936,1,140,3,2,1,2900,37,4226
3937,3937,1,127,3,2,2,4000,51,6056
3938,3938,1,120,2,3,0,3300,42,4441
3939,3939,1,225,4,2,2,6500,83,9375
3940,3940,1,87,3,2,2,2600,33,3807
3941,3941,0,66,1,1,2,1600,21,2239
3942,3942,1,120,3,3,2,8900,134,9405
3943,3943,1,500,3,6,0,7000,106,8773
3944,3944,1,190,4,4,3,6000,77,9239
3945,3945,0,65,2,2,1,1000,13,1470
3946,3946,1,65,2,2,1,2613,22,3548
3947,3947,1,258,4,5,3,5000,64,9848
3948,3948,1,70,1,2,0,2035,26,2622
3949,3949,1,84,2,2,0,2500,32,3082
3950,3950,1,50,1,1,0,880,14,911
3951,3951,1,220,4,4,3,3500,45,6829
3952,3952,1,56,2,2,2,2500,32,3148
3953,3953,1,189,3,3,0,4100,52,6477
3954,3954,1,35,1,1,1,2200,28,2908
3955,3955,1,25,1,1,0,2000,26,2446
3956,3956,1,200,3,3,3,2700,41,2741
3957,3957,1,35,1,1,1,3486,45,4099
3958,3958,0,66,2,1,1,1100,14,1413
3959,3959,1,310,4,4,4,14000,178,20630
3960,3960,1,200,3,4,8,7000,106,7131
3961,3961,1,54,2,2,1,2800,36,3982
3962,3962,1,200,3,4,2,9800,125,15220
3963,3963,0,80,2,2,1,3000,39,3566
3964,3964,0,79,2,1,1,1000,13,1283
3965,3965,1,120,3,3,3,2100,27,3936
3966,3966,1,44,1,1,1,2572,33,3456
3967,3967,1,55,2,1,1,1100,14,1785
3968,3968,1,182,3,3,5,4200,64,4514
3969,3969,1,40,1,1,1,4860,62,6376
3970,3970,1,42,1,1,0,2150,28,2576
3971,3971,1,20,1,1,0,1800,23,2555
3972,3972,1,115,3,2,1,6300,80,7686
3973,3973,1,80,1,1,1,700,11,903
3974,3974,1,102,3,3,2,4271,55,5576
3975,3975,1,120,3,3,1,3000,39,4884
3976,3976,1,35,1,1,1,3486,45,4099
3977,3977,1,420,4,6,4,6500,98,7315
3978,3978,1,55,1,1,1,3200,41,4053
3979,3979,1,37,1,1,0,850,11,1242
3980,3980,0,74,3,2,2,4200,54,5095
3981,3981,1,50,1,1,0,2400,31,2920
3982,3982,1,200,3,2,3,6000,91,6300
3983,3983,1,1600,4,5,12,7900,119,13020
3984,3984,1,133,2,3,3,3500,53,3770
3985,3985,1,140,3,3,2,5000,76,5376
3986,3986,1,35,1,1,0,1500,20,3829
3987,3987,1,273,3,5,4,10900,139,14790
3988,3988,1,140,2,3,2,4000,51,5901
3989,3989,1,40,1,1,1,2100,27,2652
3990,3990,1,72,2,1,0,1020,13,1897
3991,3991,1,200,3,4,3,5058,65,8123
3992,3992,1,250,2,2,8,4500,68,5027
3993,3993,1,120,3,2,2,4800,73,5065
3994,3994,1,300,3,4,3,4000,51,7051
3995,3995,0,160,2,1,2,3950,60,4135
3996,3996,0,75,3,2,2,1800,13,2577
3997,3997,1,200,4,4,2,3500,45,6745
3998,3998,1,300,3,2,0,8300,125,8642
3999,3999,1,400,4,6,1,4000,51,10060
4000,4000,1,50,1,1,0,1150,18,1218
4001,4001,0,46,1,1,1,1950,25,3275
4002,4002,1,80,2,3,0,1700,26,1810
4003,4003,1,64,2,2,2,3500,45,4410
4004,4004,1,97,2,2,0,4550,33,5433
4005,4005,1,151,3,3,3,4000,51,6243
4006,4006,1,240,3,4,4,4000,61,4431
4007,4007,1,20,1,1,0,1800,23,2555
4008,4008,1,998,7,10,4,15000,226,20230
4009,4009,1,391,4,5,2,10000,127,15030
4010,4010,1,221,3,5,4,10850,138,13190
4011,4011,1,114,1,1,1,2800,36,4031
4012,4012,0,83,2,1,1,1000,13,1543
4013,4013,0,58,2,1,1,1200,16,1573
4014,4014,1,400,5,4,5,13970,210,14590
4015,4015,0,73,3,2,1,1800,23,2749
4016,4016,0,135,2,2,2,3800,49,5279
4017,4017,1,193,4,4,4,9000,115,11730
4018,4018,1,33,1,1,0,2300,30,2630
4019,4019,1,125,3,3,1,2500,32,3231
4020,4020,1,130,4,3,1,5400,69,7509
4021,4021,1,307,4,6,4,9100,137,11080
4022,4022,1,17,1,1,0,2400,31,2781
4023,4023,1,57,2,2,1,1911,20,2541
4024,4024,1,227,4,4,3,6900,88,12720
4025,4025,0,49,1,1,0,583,8,1031
4026,4026,1,200,4,4,3,4970,63,10920
4027,4027,1,330,4,4,5,10000,151,10900
4028,4028,1,52,2,1,1,1598,6,2074
4029,4029,1,240,4,4,5,4500,58,7708
4030,4030,1,73,3,2,1,3500,45,4545
4031,4031,1,60,1,1,0,999,13,1412
4032,4032,1,39,1,1,1,2500,32,3977
4033,4033,0,270,4,4,8,3200,49,3393
4034,4034,1,244,3,4,2,4500,68,5103
4035,4035,1,242,3,4,2,5000,64,8216
4036,4036,1,200,5,3,2,9000,115,10850
4037,4037,1,47,2,1,1,1390,18,1968
4038,4038,0,51,1,1,1,820,11,1591
4039,4039,0,44,1,1,1,650,9,1039
4040,4040,1,140,3,2,1,1486,7,2793
4041,4041,1,120,3,3,3,2300,30,3530
4042,4042,1,31,1,1,0,1900,25,2296
4043,4043,1,72,2,2,1,3570,46,4536
4044,4044,1,26,1,1,0,2300,30,2622
4045,4045,1,20,1,1,0,1000,13,1097
4046,4046,1,40,1,1,1,1623,6,2259
4047,4047,0,60,2,2,1,2800,36,3232
4048,4048,1,230,3,4,4,6500,83,9533
4049,4049,1,80,2,1,0,1576,24,1725
4050,4050,1,30,1,1,0,1090,14,1179
4051,4051,1,93,3,2,2,3500,45,4745
4052,4052,1,280,2,4,1,12000,153,17350
4053,4053,1,102,2,1,0,2000,26,2673
4054,4054,1,90,2,2,2,4500,58,5559
4055,4055,1,45,1,1,1,5400,69,7320
4056,4056,1,212,4,5,6,4500,58,8475
4057,4057,1,140,4,3,2,2600,40,2757
4058,4058,1,95,3,2,2,1600,21,2930
4059,4059,1,57,2,2,1,4150,53,4843
4060,4060,1,145,3,3,2,2750,35,4477
4061,4061,1,55,2,1,1,1000,13,1293
4062,4062,1,30,1,1,1,1790,23,3999
4063,4063,1,130,3,3,2,1650,21,3485
4064,4064,1,230,3,3,2,2460,37,2827
4065,4065,1,65,2,2,2,1971,8,2814
4066,4066,1,86,3,2,2,2900,37,3677
4067,4067,1,25,1,1,0,1200,19,1244
4068,4068,0,110,3,1,1,1200,5,2060
4069,4069,1,45,2,1,0,1500,20,1920
4070,4070,0,132,4,2,2,3300,42,4602
4071,4071,1,44,1,1,1,2200,28,2778
4072,4072,1,58,1,1,2,2000,26,2666
4073,4073,1,61,1,2,1,4000,51,4871
4074,4074,0,54,2,1,1,1580,21,1990
4075,4075,1,130,1,2,2,1750,27,1836
4076,4076,1,75,3,2,1,2900,37,3762
4077,4077,1,32,1,1,1,3250,42,3742
4078,4078,1,70,2,1,1,2600,33,3593
4079,4079,1,250,3,4,3,6000,77,9711
4080,4080,1,80,2,2,1,3500,45,6103
4081,4081,1,112,3,2,0,3110,40,3866
4082,4082,1,85,2,1,0,2190,28,2838
4083,4083,1,216,3,3,3,13000,165,16720
4084,4084,1,34,1,1,1,3100,40,3805
4085,4085,1,378,4,4,8,10000,151,11490
4086,4086,1,217,3,4,1,9000,115,11770
4087,4087,1,160,4,2,2,2580,39,2619
4088,4088,1,50,2,1,1,1100,14,1494
4089,4089,1,480,4,4,6,10000,151,11150
4090,4090,1,23,1,1,0,2050,26,2501
4091,4091,1,70,1,1,0,3200,41,3780
4092,4092,1,52,1,2,1,4100,52,5118
4093,4093,0,50,1,1,1,1826,24,2692
4094,4094,1,48,2,1,1,1723,22,2183
4095,4095,1,60,1,1,0,1300,20,1575
4096,4096,1,40,1,1,0,780,12,809
4097,4097,1,215,3,3,2,15000,191,19030
4098,4098,0,87,3,1,0,1300,17,2147
4099,4099,0,36,1,1,0,700,9,1009
4100,4100,0,137,3,2,1,1800,23,3573
4101,4101,1,20,1,1,0,1800,23,2555
4102,4102,0,154,3,3,1,6500,83,8283
4103,4103,0,50,1,1,1,800,11,1523
4104,4104,1,330,3,6,4,8500,128,9484
4105,4105,0,50,2,1,1,1150,15,1495
4106,4106,1,80,2,1,1,1900,29,2496
4107,4107,0,85,3,2,2,3300,42,4042
4108,4108,1,33,1,1,1,2000,26,3776
4109,4109,0,47,1,1,0,520,7,1013
4110,4110,0,79,2,2,2,1100,14,2147
4111,4111,1,160,4,5,2,6800,87,8587
4112,4112,1,250,4,4,2,5000,76,5518
4113,4113,0,82,2,1,0,1090,14,1691
4114,4114,1,40,1,1,1,2800,36,3376
4115,4115,1,300,3,3,8,5500,83,5869
4116,4116,1,20,1,1,0,1800,23,2555
4117,4117,1,50,1,1,1,5200,66,6050
4118,4118,1,110,3,2,1,4400,56,6056
4119,4119,1,29,1,1,1,3500,45,4088
4120,4120,0,62,2,1,0,1200,16,1694
4121,4121,1,80,2,1,1,3500,45,5333
4122,4122,1,57,2,2,2,1560,20,2604
4123,4123,1,137,3,2,1,4700,60,6533
4124,4124,1,60,1,2,1,1500,23,1553
4125,4125,1,250,3,4,1,5000,76,5368
4126,4126,1,20,1,1,0,1800,23,2555
4127,4127,1,87,3,2,3,1300,17,2496
4128,4128,1,216,4,4,3,8980,114,12190
4129,4129,0,292,4,4,3,3750,48,5872
4130,4130,1,116,3,2,2,2300,30,4624
4131,4131,1,43,1,1,0,2372,31,3218
4132,4132,0,197,3,3,2,2500,32,4457
4133,4133,1,117,3,4,0,4100,58,5472
4134,4134,1,204,4,3,1,6000,77,7851
4135,4135,1,480,5,7,5,8500,108,18510
4136,4136,1,95,3,2,2,4500,58,5883
4137,4137,1,20,1,1,0,970,15,1019
4138,4138,1,40,1,1,1,5000,36,6066
4139,4139,1,110,2,2,2,3800,49,6300
4140,4140,1,90,3,2,0,3000,39,3520
4141,4141,1,143,3,3,1,6750,86,8816
4142,4142,1,160,3,2,1,4700,71,4771
4143,4143,1,151,4,3,3,4000,51,6848
4144,4144,1,110,3,2,0,2210,28,2513
4145,4145,0,50,1,1,1,1600,21,2352
4146,4146,1,90,3,1,1,3915,59,3974
4147,4147,1,222,4,3,4,6500,83,10180
4148,4148,0,40,1,1,0,750,10,1052
4149,4149,1,82,3,2,2,2230,29,3894
4150,4150,1,165,3,4,4,10000,127,12930
